Loading: 
Loading: 0 packages loaded
Analyzing: target //:run_search_experiment (0 packages loaded, 0 targets configured)
INFO: Analyzed target //:run_search_experiment (0 packages loaded, 0 targets configured).
INFO: Found 1 target...
[0 / 1] [Prepa] BazelWorkspaceStatusAction stable-status.txt
Target //:run_search_experiment up-to-date:
  bazel-bin/run_search_experiment
INFO: Elapsed time: 0.144s, Critical Path: 0.00s
INFO: 0 processes.
INFO: Build completed successfully, 1 total action
INFO: Running command line: bazel-bin/run_search_experiment '--search_experiment_spec=     search_tasks {       tasks {         projected_binary_classification_task {           dataset_name: '\''logic_multiply'\''           path: '\''/home/ubuntu/codes/google-research/automl_zero/binary_logic_data/'\''           held_out_pairs {positive_class: 0 negative_class: 1}           max_supported_data_seed: 1         }         features_size: 2         num_train_examples: 93         num_valid_examples: 14         num_train_epochs: 1         num_tasks: 10         eval_type: ACCURACY       }     }     setup_ops: [SCALAR_PRODUCT_OP, VECTOR_MEAN_OP]     predict_ops: [SCALAR_PRODUCT_OP, VECTOR_MEAN_OP]     learn_ops: [SCALAR_PRODUCT_OP, VECTOR_MEAN_OP]     setup_size_init: 1     mutate_setup_size_min: 1     mutate_setup_size_max: 34     predict_size_init: 1     mutate_predict_size_min: 1     mutate_predict_size_max: 233     learn_size_init: 1     mutate_learn_size_min: 1     mutate_learn_size_max: 377     train_budget {train_budget_baseline: NEURAL_NET_ALGORITHM}     fitness_combination_mode: MEAN_FITNESS_COMBINATION     population_size: 1000     tournament_size: 100     initial_population: NO_OP_ALGORITHM     max_train_steps: 100000000000     allowed_mutation_types {
      mutation_types: [RANDOMIZE_COMPONENT_FUNCTION_MUTATION_TYPE, INSERT_INSTRUCTION_MUTATION_TYPE, REMOVE_INSTRUCTION_MUTATION_TYPE]     }     mutate_prob: 0.9     progress_every: 10000     ' '--final_tasks=
    tasks {       projected_binary_classification_task {         dataset_name: '\''logic_multiply'\''         path: '\''/home/ubuntu/codes/google-research/automl_zero/binary_logic_data/'\''         held_out_pairs {positive_class: 0 negative_class: 1}         max_supported_data_seed: 1       }       features_size: 2       num_train_examples: 93       num_valid_examples: 14       num_train_epochs: 1       num_tasks: 100       eval_type: ACCURACY     }     ' '--random_seed=2081894615' '--select_tasks=
    tasks {       projected_binary_classification_task {         dataset_name: '\''logic_multiply'\''         path: '\''/home/ubuntu/codes/google-research/automl_zero/binary_logic_data/'\''         held_out_pairs {positive_class: 0 negative_class: 1}         max_supported_data_seed: 1       }       features_size: 2       num_train_examples: 93       num_valid_examples: 14       num_train_epochs: 1       num_tasks: 10       eval_type: ACCURACY     }     '
INFO: Build completed successfully, 1 total action
Random seed = 2081894615
Running evolution experiment (on the T_search tasks)...
indivs=1000, elapsed_secs=0, mean=0.857143, stdev=0.000000, best fit=0.857143,
indivs=53381000, elapsed_secs=3494, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=53391000, elapsed_secs=3495, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=53401000, elapsed_secs=3495, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=53411000, elapsed_secs=3496, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=53421000, elapsed_secs=3497, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=53431000, elapsed_secs=3497, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=53441000, elapsed_secs=3498, mean=0.846071, stdev=0.087510, best fit=0.857143,
indivs=53451000, elapsed_secs=3499, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=53461000, elapsed_secs=3500, mean=0.847500, stdev=0.081653, best fit=0.857143,
indivs=53471000, elapsed_secs=3500, mean=0.848929, stdev=0.075315, best fit=0.857143,
indivs=53481000, elapsed_secs=3501, mean=0.847500, stdev=0.081653, best fit=0.857143,
indivs=53491000, elapsed_secs=3502, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=53501000, elapsed_secs=3502, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=53511000, elapsed_secs=3503, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=53521000, elapsed_secs=3504, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=53531000, elapsed_secs=3504, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=53541000, elapsed_secs=3505, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=53551000, elapsed_secs=3506, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=53561000, elapsed_secs=3506, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=53571000, elapsed_secs=3507, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=53581000, elapsed_secs=3508, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=53591000, elapsed_secs=3508, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=53601000, elapsed_secs=3509, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=53611000, elapsed_secs=3510, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=53621000, elapsed_secs=3510, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=53631000, elapsed_secs=3511, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=53641000, elapsed_secs=3512, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=53651000, elapsed_secs=3512, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=53661000, elapsed_secs=3513, mean=0.844286, stdev=0.094965, best fit=0.857143,
indivs=53671000, elapsed_secs=3514, mean=0.846429, stdev=0.085341, best fit=0.857143,
indivs=53681000, elapsed_secs=3514, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=53691000, elapsed_secs=3515, mean=0.848929, stdev=0.075315, best fit=0.857143,
indivs=53701000, elapsed_secs=3516, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=53711000, elapsed_secs=3517, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=53721000, elapsed_secs=3517, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=53731000, elapsed_secs=3518, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=53741000, elapsed_secs=3519, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=53751000, elapsed_secs=3519, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=53761000, elapsed_secs=3520, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=53771000, elapsed_secs=3521, mean=0.852500, stdev=0.056278, best fit=0.857143,
indivs=53781000, elapsed_secs=3522, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=53791000, elapsed_secs=3522, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=53801000, elapsed_secs=3523, mean=0.848214, stdev=0.078551, best fit=0.857143,
indivs=53811000, elapsed_secs=3524, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=53821000, elapsed_secs=3524, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=53831000, elapsed_secs=3525, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=53841000, elapsed_secs=3526, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=53851000, elapsed_secs=3526, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=53861000, elapsed_secs=3527, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=53871000, elapsed_secs=3528, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=53881000, elapsed_secs=3528, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=53891000, elapsed_secs=3529, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=53901000, elapsed_secs=3530, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=53911000, elapsed_secs=3530, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=53921000, elapsed_secs=3531, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=53931000, elapsed_secs=3531, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=53941000, elapsed_secs=3532, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=53951000, elapsed_secs=3533, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=53961000, elapsed_secs=3533, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=53971000, elapsed_secs=3534, mean=0.847500, stdev=0.081653, best fit=0.857143,
indivs=53981000, elapsed_secs=3534, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=53991000, elapsed_secs=3535, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=54001000, elapsed_secs=3536, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=54011000, elapsed_secs=3536, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=54021000, elapsed_secs=3537, mean=0.851786, stdev=0.060583, best fit=0.857143,
indivs=54031000, elapsed_secs=3538, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=54041000, elapsed_secs=3538, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=54051000, elapsed_secs=3539, mean=0.848929, stdev=0.075315, best fit=0.857143,
indivs=54061000, elapsed_secs=3540, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=54071000, elapsed_secs=3540, mean=0.855000, stdev=0.039064, best fit=0.857143,
indivs=54081000, elapsed_secs=3541, mean=0.851786, stdev=0.060583, best fit=0.857143,
indivs=54091000, elapsed_secs=3542, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=54101000, elapsed_secs=3542, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=54111000, elapsed_secs=3543, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=54121000, elapsed_secs=3544, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=54131000, elapsed_secs=3544, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=54141000, elapsed_secs=3545, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=54151000, elapsed_secs=3545, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=54161000, elapsed_secs=3546, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=54171000, elapsed_secs=3547, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=54181000, elapsed_secs=3547, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=54191000, elapsed_secs=3548, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=54201000, elapsed_secs=3548, mean=0.848929, stdev=0.075315, best fit=0.857143,
indivs=54211000, elapsed_secs=3549, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=54221000, elapsed_secs=3549, mean=0.845357, stdev=0.090288, best fit=0.857143,
indivs=54231000, elapsed_secs=3550, mean=0.850000, stdev=0.069253, best fit=0.857143,
indivs=54241000, elapsed_secs=3551, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=54251000, elapsed_secs=3551, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=54261000, elapsed_secs=3552, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=54271000, elapsed_secs=3552, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=54281000, elapsed_secs=3553, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=54291000, elapsed_secs=3554, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=54301000, elapsed_secs=3554, mean=0.852500, stdev=0.056278, best fit=0.857143,
indivs=54311000, elapsed_secs=3555, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=54321000, elapsed_secs=3556, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=54331000, elapsed_secs=3556, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=54341000, elapsed_secs=3557, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=54351000, elapsed_secs=3557, mean=0.853214, stdev=0.051606, best fit=0.857143,
indivs=54361000, elapsed_secs=3558, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=54371000, elapsed_secs=3558, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=54381000, elapsed_secs=3559, mean=0.842857, stdev=0.100000, best fit=0.857143,
indivs=54391000, elapsed_secs=3560, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=54401000, elapsed_secs=3560, mean=0.848214, stdev=0.078551, best fit=0.857143,
indivs=54411000, elapsed_secs=3561, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=54421000, elapsed_secs=3562, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=54431000, elapsed_secs=3562, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=54441000, elapsed_secs=3563, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=54451000, elapsed_secs=3564, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=54461000, elapsed_secs=3564, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=54471000, elapsed_secs=3565, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=54481000, elapsed_secs=3566, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=54491000, elapsed_secs=3566, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=54501000, elapsed_secs=3567, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=54511000, elapsed_secs=3568, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=54521000, elapsed_secs=3568, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=54531000, elapsed_secs=3569, mean=0.846786, stdev=0.084635, best fit=0.857143,
indivs=54541000, elapsed_secs=3570, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=54551000, elapsed_secs=3570, mean=0.848214, stdev=0.078551, best fit=0.857143,
indivs=54561000, elapsed_secs=3571, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=54571000, elapsed_secs=3572, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=54581000, elapsed_secs=3572, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=54591000, elapsed_secs=3573, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=54601000, elapsed_secs=3574, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=54611000, elapsed_secs=3574, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=54621000, elapsed_secs=3575, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=54631000, elapsed_secs=3576, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=54641000, elapsed_secs=3576, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=54651000, elapsed_secs=3577, mean=0.849500, stdev=0.073455, best fit=0.857143,
indivs=54661000, elapsed_secs=3578, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=54671000, elapsed_secs=3579, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=54681000, elapsed_secs=3579, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=54691000, elapsed_secs=3580, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=54701000, elapsed_secs=3581, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=54711000, elapsed_secs=3582, mean=0.845000, stdev=0.092336, best fit=0.857143,
indivs=54721000, elapsed_secs=3582, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=54731000, elapsed_secs=3583, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=54741000, elapsed_secs=3584, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=54751000, elapsed_secs=3584, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=54761000, elapsed_secs=3585, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=54771000, elapsed_secs=3585, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=54781000, elapsed_secs=3586, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=54791000, elapsed_secs=3587, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=54801000, elapsed_secs=3587, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=54811000, elapsed_secs=3588, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=54821000, elapsed_secs=3589, mean=0.842857, stdev=0.100000, best fit=0.857143,
indivs=54831000, elapsed_secs=3590, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=54841000, elapsed_secs=3590, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=54851000, elapsed_secs=3591, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=54861000, elapsed_secs=3591, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=54871000, elapsed_secs=3592, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=54881000, elapsed_secs=3593, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=54891000, elapsed_secs=3593, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=54901000, elapsed_secs=3594, mean=0.853214, stdev=0.051606, best fit=0.857143,
indivs=54911000, elapsed_secs=3595, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=54921000, elapsed_secs=3595, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=54931000, elapsed_secs=3596, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=54941000, elapsed_secs=3596, mean=0.846071, stdev=0.087510, best fit=0.857143,
indivs=54951000, elapsed_secs=3597, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=54961000, elapsed_secs=3598, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=54971000, elapsed_secs=3598, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=54981000, elapsed_secs=3599, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=54991000, elapsed_secs=3599, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=55001000, elapsed_secs=3600, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=55011000, elapsed_secs=3601, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=55021000, elapsed_secs=3601, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=55031000, elapsed_secs=3602, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=55041000, elapsed_secs=3602, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=55051000, elapsed_secs=3603, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=55061000, elapsed_secs=3603, mean=0.855000, stdev=0.039064, best fit=0.857143,
indivs=55071000, elapsed_secs=3604, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=55081000, elapsed_secs=3604, mean=0.853214, stdev=0.051606, best fit=0.857143,
indivs=55091000, elapsed_secs=3605, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=55101000, elapsed_secs=3606, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=55111000, elapsed_secs=3606, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=55121000, elapsed_secs=3607, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=55131000, elapsed_secs=3607, mean=0.855000, stdev=0.039064, best fit=0.857143,
indivs=55141000, elapsed_secs=3608, mean=0.849643, stdev=0.071926, best fit=0.857143,
indivs=55151000, elapsed_secs=3608, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=55161000, elapsed_secs=3609, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=55171000, elapsed_secs=3610, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=55181000, elapsed_secs=3610, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=55191000, elapsed_secs=3611, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=55201000, elapsed_secs=3611, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=55211000, elapsed_secs=3612, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=55221000, elapsed_secs=3612, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=55231000, elapsed_secs=3613, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=55241000, elapsed_secs=3614, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=55251000, elapsed_secs=3614, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=55261000, elapsed_secs=3615, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=55271000, elapsed_secs=3615, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=55281000, elapsed_secs=3616, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=55291000, elapsed_secs=3617, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=55301000, elapsed_secs=3617, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=55311000, elapsed_secs=3618, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=55321000, elapsed_secs=3618, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=55331000, elapsed_secs=3619, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=55341000, elapsed_secs=3620, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=55351000, elapsed_secs=3620, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=55361000, elapsed_secs=3621, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=55371000, elapsed_secs=3621, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=55381000, elapsed_secs=3622, mean=0.851786, stdev=0.060583, best fit=0.857143,
indivs=55391000, elapsed_secs=3622, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=55401000, elapsed_secs=3623, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=55411000, elapsed_secs=3624, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=55421000, elapsed_secs=3624, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=55431000, elapsed_secs=3625, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=55441000, elapsed_secs=3625, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=55451000, elapsed_secs=3626, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=55461000, elapsed_secs=3627, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=55471000, elapsed_secs=3627, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=55481000, elapsed_secs=3628, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=55491000, elapsed_secs=3628, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=55501000, elapsed_secs=3629, mean=0.855000, stdev=0.039064, best fit=0.857143,
indivs=55511000, elapsed_secs=3630, mean=0.848214, stdev=0.078551, best fit=0.857143,
indivs=55521000, elapsed_secs=3630, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=55531000, elapsed_secs=3631, mean=0.851786, stdev=0.060583, best fit=0.857143,
indivs=55541000, elapsed_secs=3632, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=55551000, elapsed_secs=3632, mean=0.848929, stdev=0.075315, best fit=0.857143,
indivs=55561000, elapsed_secs=3633, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=55571000, elapsed_secs=3633, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=55581000, elapsed_secs=3634, mean=0.852500, stdev=0.056278, best fit=0.857143,
indivs=55591000, elapsed_secs=3635, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=55601000, elapsed_secs=3635, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=55611000, elapsed_secs=3636, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=55621000, elapsed_secs=3637, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=55631000, elapsed_secs=3638, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=55641000, elapsed_secs=3638, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=55651000, elapsed_secs=3639, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=55661000, elapsed_secs=3640, mean=0.853929, stdev=0.046455, best fit=0.857143,
indivs=55671000, elapsed_secs=3640, mean=0.850429, stdev=0.070681, best fit=0.857143,
indivs=55681000, elapsed_secs=3641, mean=0.848286, stdev=0.080579, best fit=0.857143,
indivs=55691000, elapsed_secs=3641, mean=0.849714, stdev=0.074134, best fit=0.857143,
indivs=55701000, elapsed_secs=3642, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=55711000, elapsed_secs=3643, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=55721000, elapsed_secs=3643, mean=0.847500, stdev=0.081653, best fit=0.857143,
indivs=55731000, elapsed_secs=3644, mean=0.852857, stdev=0.052799, best fit=0.857143,
indivs=55741000, elapsed_secs=3645, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=55751000, elapsed_secs=3645, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=55761000, elapsed_secs=3646, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=55771000, elapsed_secs=3647, mean=0.849643, stdev=0.071926, best fit=0.857143,
indivs=55781000, elapsed_secs=3647, mean=0.849000, stdev=0.077427, best fit=0.857143,
indivs=55791000, elapsed_secs=3648, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=55801000, elapsed_secs=3649, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=55811000, elapsed_secs=3649, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=55821000, elapsed_secs=3650, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=55831000, elapsed_secs=3651, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=55841000, elapsed_secs=3651, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=55851000, elapsed_secs=3652, mean=0.855000, stdev=0.039064, best fit=0.857143,
indivs=55861000, elapsed_secs=3652, mean=0.847500, stdev=0.081653, best fit=0.857143,
indivs=55871000, elapsed_secs=3653, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=55881000, elapsed_secs=3654, mean=0.849286, stdev=0.074502, best fit=0.857143,
